what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1512227989753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512227991018
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1512227991331
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1512227991565
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1512227993831
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1512227994128
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1512227994565
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1512227995268
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1512227995347
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1512227998206
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1512227998331
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1512227998925
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1512228001878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228004331
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228007268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228071659
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512228089612
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512228092628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228151737
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228197900
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228199306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228475388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228477982
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228479342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228482467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228484404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228485810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228489342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228491248
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228494232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228512342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228514373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228515810
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228517545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228519748
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228523832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228524895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228594817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228600754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512228822492
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512228829836
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1512228837367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512229000576
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512229014076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512230071397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235014913
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235306228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235625883
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235627540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235630149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235631852
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512235968712
started,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1512235970837
executed,command,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project.commands.quartus",1512235973509
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1512235973728
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1512235974025
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1512235974541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512236006787
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512236042354
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1512236080460
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1512236080505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512236085034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512236107754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238278874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238279296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238280765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238282093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238282280
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238284905
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1512238285937
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512238286249
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1512238287296
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1512238288434
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1512238989711
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1512238989711
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1512238989727
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1512238989727
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1512238989727
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1512238989727
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1512238989805
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1512238989899
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1512238989899
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1512238989899
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1512238989899
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1512238989899
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1512238989899
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1512238989899
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1512238989899
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1512238989914
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1512238989946
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1512238989946
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1512238990024
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1512238990024
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1512238990024
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1512238990024
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1512238990024
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1512238990039
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1512238990039
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1512238990039
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1512238990055
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1512238990055
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1512238990055
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1512238990055
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1512238990055
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1512238990055
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1512238990071
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1512238990071
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1512238990664
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1512238990664
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1512238990696
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1512238990696
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1512238990696
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1512238990711
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1512238990758
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1512238990821
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1512238990821
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1512238990821
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1512238990852
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1512238990899
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1512238990914
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1512238990914
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1512238990914
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1512238990914
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1512238990946
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1512238990946
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1512238990946
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1512238990946
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1512238990961
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1512238990961
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1512238991039
started,bundle,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project",1512238991086
os,sysinfo,,,"win32",1512238991102
arch,sysinfo,,,"x86",1512238991102
ws,sysinfo,,,"win32",1512238991102
locale,sysinfo,,,"es_PE",1512238991102
processors,sysinfo,,,"4",1512238991102
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1512238991102
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1512238991102
java.specification.name,sysinfo,,,"Java Platform API Specification",1512238991102
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1512238991102
java.specification.version,sysinfo,,,"1.6",1512238991102
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1512238991102
java.version,sysinfo,,,"1.6.0_23",1512238991102
java.vm.info,sysinfo,,,"mixed mode",1512238991102
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1512238991102
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1512238991102
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1512238991102
java.vm.specification.version,sysinfo,,,"1.0",1512238991102
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1512238991102
java.vm.version,sysinfo,,,"19.0-b09",1512238991102
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1512238991446
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1512238991571
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1512238991852
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1512238992196
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1512238992289
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1512238992367
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1512238992742
started,bundle,com.altera.sbtgui.core,11.1.0.216,"com.altera.sbtgui.core",1512238993258
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1512238994242
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1512238994461
executed,command,com.altera.sbtgui.project,11.1.0.216,"com.altera.sbtgui.project.commands.quartus",1512238994758
started,bundle,com.altera.utilities,11.1.0.216,"com.altera.utilities",1512238994930
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1512238995289
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1512238997117
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1512238997836
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1512238997836
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1512238997961
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1512238999414
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1512238999586
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1512239001367
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1512239002149
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1512239002711
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1512239002961
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1512239003024
started,bundle,com.altera.sbtgui.integration,11.1.0.216,"com.altera.sbtgui.integration",1512239005305
started,bundle,com.altera.systemconsole,11.1.0.216,"com.altera.systemconsole",1512239005539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512239008836
started,bundle,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch",1512239013571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512239068895
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512239071686
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1512239072357
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1512239075139
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1512239075170
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512239076983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512239124527
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512239136902
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1512239136980
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1512239145058
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1512239145058
opened,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512239151511
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1512239154167
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1512239154277
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512239205870
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1512239565543
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512239568387
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1512239576231
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1512239578453
activated,view,com.altera.sbtgui.launch,11.1.0.216,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1512239589577
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1512412585326
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1512412585326
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1512412585326
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1512412585326
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1512412585326
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1512412585326
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1512412585357
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1512412585389
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1512412585389
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1512412585389
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1512412585389
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1512412585389
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1512412585389
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1512412585389
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1512412585389
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1512412585389
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1512412585420
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1512412585420
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1512412585451
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1512412585451
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1512412585451
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1512412585451
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1512412585451
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1512412585467
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1512412585467
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1512412585467
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1512412585498
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1512412585498
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1512412585498
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1512412585498
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1512412585498
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1512412585498
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1512412585498
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1512412585498
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1512412586092
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1512412586092
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1512412586123
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1512412586123
